MR20612,,打开写保护完成_To 自动,,
MR20613,,取消粗称去皮完成_To 自动,,
MR20614,,粗称去皮完成_To 自动,,
MR20700,,粗称当前值读取＿To Prot2,,
MR20701,,关闭写保护＿To Prot2,,
MR20702,,打开写保护＿To Prot2,,
MR20703,,取消粗称去皮＿To Prot2,,
MR20704,,粗称去皮＿To Prot2,,
MR20705,,粗称清零＿To Prot2,,
MR20706,,砝码校准＿To Prot2,,
MR20710,,粗称当前值读取完成_FRM Port2,,
MR20711,,关闭写保护完成_FRM Port2,,
MR20712,,打开写保护完成_FRM Port2,,
MR20713,,取消粗称去皮完成_FRM Port2,,
MR20714,,粗称去皮完成_FRM Port2,,
MR20800,,零漂设定To Port2,,
MR20801,,追零使能设定To Port2,,
MR20805,,粗称清零完成_FRM Port2,,
MR20806,,砝码校准完成_FRM Port2,,
MR20810,,零漂设定完成FEM Port2,,
MR20811,,追零使能设定完成FEM Port2,,
MR20901,,冷水机箱温度设定To Prot2,,
MR20902,,冷水机（启动）回温设定To Prot2,,
MR20903,,冷水机实时水温读取To Prot2,,
MR20904,,熔炉温度PV1读取To Prot2,,
MR20905,,石墨工位温度读取To Prot2,,
MR20906,,回水温度读取To Prot2,,
MR20907,,真空箱体温度读取To Prot2,,
MR20908,,湿度读取To Prot2,,
MR20909,,湿度读取完成,,
MR20911,,冷水机箱温度设定完成,,
MR20912,,冷水机（启动）回温设定完成,,
MR20913,,冷水机实时水温读取完成,,
MR20914,,熔炉温度PV1读取完成,,
MR20915,,石墨工位温度读取完成,,
MR21000,,Port2 通信错误,,
MR21001,,回水温度读取完成,,
MR21002,,真空箱体温度读取完成,,
MR21003,,冷水机下限温度设定To Prot2,,
MR21004,,冷水机状态和报警读取To Prot2,,
MR21005,,冷水机上下限温度设定To Prot2,,
MR21006,,冷水机（停止）回温设定To Prot2,,
MR21007,,冷水机（停止）回温设定完成,,
MR21008,,温度读取To Prot2,,
MR21009,,温度读取完成,,
MR21011,,冷水机通信启动标志,,
MR21013,,冷水机下限温度设定完成,,
MR21014,,冷水机状态和报警读取完成,,
MR21015,,冷水机上下限温度设定完成,,
MR21100,,语音播报中,,
MR21200,,气罐手动补气,,
MR21300,,抽真空＿HMI,,
MR21400,,石墨→熔炼_HMI,,
MR21401,,熔炼→石墨_HMI,,
MR21402,,开盖→摆盖_HMI,,
MR21403,,摆盖→开盖_HMI,,
MR21404,,石墨→K金_HMI,,
MR21405,,K金→石墨_HMI,,
MR21406,,石墨→纯金_HMI,,
MR21407,,纯金→石墨_HMI,,
MR21408,,石墨→摆盖_HMI,,
MR21409,,摆盖→熔炼_HMI,,
MR21410,,组合指令1：开盖+熔炼-石墨+关盖,,
MR21411,,点对点组合1运行中,,
MR21412,,组合指令2：石墨翻转到载盘,,
MR21413,,点对点组合2运行中,,
MR21414,,点对点-开水泵,,
MR21415,,点对点-开水机,,
MR21500,,去载盘位_点对点,,
MR21501,,去精称位_点对点,,
MR21502,,去取盘电机取盘位_点对点,,
MR21503,,去相机位_点对点,,
MR21504,,去测金仪_点对点,,
MR21505,,去摆盖位_点对点,,
MR21506,,去开盖位_点对点,,
MR21507,,去石墨位_点对点,,
MR21508,,去熔炼位_点对点,,
MR21509,,去K金位_点对点,,
MR21510,,去纯金位_点对点,,
MR21700,,一键测金校正_HMI,,
MR21710,,一键测金校正中,,
MR21800,,DM201写入“0”,,
MR21801,,DM201写入“1”,,
MR21802,,DM201写入“2”,,
MR21803,,DM201写入“3”,,
MR21804,,DM201写入“4”,,
MR21805,,DM201写入“5”,,
MR21806,,DM201写入“6”,,
MR21807,,DM201写入“7”,,
MR21808,,DM201写入“8”,,
MR21809,,DM201写入“9”,,
MR21810,,DM201写入“10”,,
MR21811,,DM201写入“11”,,
MR21812,,DM201写入“12”,,
MR21813,,DM201写入“13”,,
MR21814,,DM201写入“14”,,
MR21815,,DM201写入“15”,,
MR21900,,DM201写入“16”,,
MR21901,,DM201写入“17”,,
MR21902,,DM201写入“18”,,
MR21903,,DM201写入“19”,,
MR21904,,DM201写入“20”,,
MR21905,,DM201写入“21”,,
MR21906,,DM201写入“22”,,
MR21907,,DM201写入“23”,,
MR21908,,DM201写入“24”,,
MR21909,,DM201写入“25”,,
MR21910,,DM201写入“26”,,
MR21911,,DM201写入“27”,,
MR21912,,DM201写入“28”,,
MR21913,,DM201写入“29”,,
MR21914,,DM201写入“30”,,
MR21915,,DM201写入“31”,,
MR22000,,DM201写入“32”,,
MR22001,,DM201写入“33”,,
MR22002,,DM201写入“34”,,
MR22003,,DM201写入“35”,,
MR22004,,DM201写入“36”,,
MR22005,,DM201写入“37”,,
MR22006,,DM201写入“38”,,
MR22007,,DM201写入“39”,,
MR22008,,DM201写入“40”,,
MR22009,,DM201写入“41”,,
MR22010,,DM201写入“42”,,
MR22011,,DM201写入“43”,,
MR22012,,DM201写入“44”,,
MR22013,,DM201写入“45”,,
MR22014,,DM201写入“46”,,
MR22015,,DM201写入“47”,,
MR22100,,DM201写入“48”,,
MR22101,,DM201写入“49”,,
MR22102,,DM201写入“50”,,
MR22103,,DM201写入“51”,,
MR22104,,DM201写入“52”,,
MR22105,,DM201写入“53”,,
MR22106,,DM201写入“54”,,
MR22107,,DM201写入“55”,,
MR22108,,DM201写入“56”,,
MR22109,,DM201写入“57”,,
MR22110,,DM201写入“58”,,
MR22111,,DM201写入“59”,,
MR22112,,DM201写入“60”,,
MR22113,,DM201写入“61”,,
MR22114,,DM201写入“62”,,
MR22115,,DM201写入“63”,,
MR22200,,DM201写入“64”,,
MR22201,,DM201写入“65”,,
MR22202,,DM201写入“66”,,
MR22203,,DM201写入“67”,,
MR22204,,DM201写入“68”,,
MR22205,,DM201写入“69”,,
MR22206,,DM201写入“70”,,
MR22207,,DM201写入“71”,,
MR22208,,DM201写入“72”,,
MR22209,,DM201写入“73”,,
MR22210,,DM201写入“74”,,
MR22211,,DM201写入“75”,,
MR22212,,DM201写入“76”,,
MR22213,,DM201写入“77”,,
MR22214,,DM201写入“78”,,
MR22215,,DM201写入“79”,,
MR22300,,DM201写入“80”,,
MR22301,,DM201写入“81”,,
MR22302,,DM201写入“82”,,
MR22303,,DM201写入“83”,,
MR22304,,DM201写入“84”,,
MR22305,,DM201写入“85”,,
MR22306,,DM201写入“86”,,
MR22307,,DM201写入“87”,,
MR22308,,DM201写入“88”,,
MR22309,,DM201写入“89”,,
MR22310,,DM201写入“90”,,
MR22311,,DM201写入“91”,,
MR22312,,DM201写入“92”,,
MR22313,,DM201写入“93”,,
MR22314,,DM201写入“94”,,
MR22315,,DM201写入“95”,,
MR22400,,DM201写入“96”,,
MR22401,,DM201写入“97”,,
MR22402,,DM201写入“98”,,
MR22403,,DM201写入“99”,,
MR22404,,DM201写入“100”,,
MR22500,,冷水机上下限报警温度设定_HMI,,
MR22501,,冷水机上下限报警温度设定中,,
MR22606,,冷水机：初始化成功,,
MR22607,,冷水机：控制器开启,,
MR22608,,冷水机：制冷中,,
MR22711,,冷水机：压机运行,,
MR22810,,冷水机：低温水高温报警,,
MR22811,,冷水机：低温水低温报警,,
MR22815,,冷水机：水位报警,,
MR23200,,石墨盘放回原位启动_初始化,,
MR23210,,石墨盘放回原位完成_初始化,,
MR23400,,二次去皮启动_自动,,
MR23401,,二次去皮条件满足,,
MR23402,,二次去皮启动_HMI,,
MR23403,,精称通信继电器启动_自动,,
MR23404,,精称通信继电器启动_HMI,,
MR23410,,二次去皮完成,,
MR23500,,精称读取重量_自动,,
MR23501,,精称去皮_自动,,
MR23502,,精称一检读取重量_自动,,
MR23503,,精称二检读取重量_自动,,
MR23504,,精称残留检测读取重量_自动,,
MR23506,,Port0 通信错误,,
MR23507,,Port0 处理错误,,
MR23508,,精称有物料残留,,
MR23510,,精称读取重量_HMI,,
MR23511,,精称去皮_HMI,,
MR23512,,精称一检读取重量完成_自动,,
MR23513,,精称二检读取重量完成_自动,,
MR23514,,精称残留检测读取完成_自动,,
LR000,,空点,,
LR001,,循环空跑,,
LR003,,在熔炼流程,,
CR000,,记录/跟踪0 执行使能,,
CR001,,记录/跟踪0 运行中,,
CR002,,记录/跟踪0 文件写入结束,,
CR003,,记录0缓存不满50%警告,,
CR004,,记录0缓存上溢,,
CR005,,记录0执行中RUN中写入,,
CR008,,记录/跟踪0 记录/跟踪错误,,
CR009,,记录/跟踪0 存储卡无空间错误,,
CR010,,记录/跟踪0 软元件/触发设定异常,,
CR011,,跟踪0 文件保存触发监控,,
CR012,,跟踪0 数据获取完成,,
CR100,,记录/跟踪1执行使能,,
CR101,,记录/跟踪1运行中,,
CR102,,记录/跟踪1文件写入结束,,
CR103,,记录1缓存不满50%警告,,
CR104,,记录1缓存上溢,,
CR105,,记录1执行中RUN中写入,,
CR108,,记录/跟踪1 记录/跟踪错误,,
CR109,,记录/跟踪1 存储卡无空间错误,,
CR110,,记录/跟踪1 软元件/触发设定异常,,
CR111,,跟踪1 文件保存触发监控,,
CR112,,跟踪1 数据获取完成,,
CR200,,记录/跟踪2 执行使能,,
CR201,,记录/跟踪2 运行中,,
CR202,,记录/跟踪2 文件写入结束,,
CR203,,记录2缓存不满50%警告,,
CR204,,记录2缓存上溢,,
CR205,,记录2执行中RUN中写入,,
CR208,,记录/跟踪2 记录/跟踪错误,,
CR209,,记录/跟踪2 存储卡无空间错误,,
CR210,,记录/跟踪2 软元件/触发设定异常,,
CR211,,跟踪 2 文件保存触发监控,,
CR212,,跟踪 2 数据获取完成,,
CR300,,记录/跟踪3 执行使能,,
CR301,,记录/跟踪3 运行中,,
CR302,,记录/跟踪3 文件写入结束,,
CR303,,记录3缓存不满50%警告,,
CR304,,记录3缓存上溢,,
CR305,,记录3执行中RUN中写入,,
CR308,,记录/跟踪3 记录/跟踪错误,,
CR309,,记录/跟踪3 存储卡无空间错误,,
CR310,,记录/跟踪3 软元件/触发设定异常,,
CR311,,跟踪3 文件保存触发监控,,
CR312,,跟踪3 数据获取完成,,
CR400,,记录/跟踪4 执行使能,,
CR401,,记录/跟踪4 运行中,,
CR402,,记录/跟踪4 文件写入结束,,
CR403,,记录4缓存不满50%警告,,
CR404,,记录4缓存上溢,,
CR405,,记录4执行中RUN中写入,,
CR408,,记录/跟踪4 记录/跟踪错误,,
CR409,,记录/跟踪4 存储卡无空间错误,,
CR410,,记录/跟踪4 软元件/触发设定异常,,
CR411,,跟踪4 文件保存触发监控,,
CR412,,跟踪4 数据获取完成,,
CR500,,记录/跟踪5 执行使能,,
CR501,,记录/跟踪5 运行中,,
CR502,,记录/跟踪5 文件写入结束,,
CR503,,记录5缓存不满50%警告,,
CR504,,记录5缓存上溢,,
CR505,,记录5执行中RUN中写入,,
CR508,,记录/跟踪5 记录/跟踪错误,,
CR509,,记录/跟踪5 存储卡无空间错误,,
CR510,,记录/跟踪5 软元件/触发设定异常,,
CR511,,跟踪5 文件保存触发监控,,
CR512,,跟踪5 数据获取完成,,
CR600,,记录/跟踪6 执行使能,,
CR601,,记录/跟踪6 运行中,,
CR602,,记录/跟踪6 文件写入结束,,
CR603,,记录6缓存不满50%警告,,
CR604,,记录6缓存上溢,,
CR605,,记录6执行中RUN中写入,,
CR608,,记录/跟踪6 记录/跟踪错误,,
CR609,,记录/跟踪6 存储卡无空间错误,,
CR610,,记录/跟踪6 软元件/触发设定异常,,
CR611,,跟踪6 文件保存触发监控,,
CR612,,跟踪6 数据获取完成,,
CR700,,记录/跟踪7 执行使能,,
CR701,,记录/跟踪7 运行中,,
CR702,,记录/跟踪7 文件写入结束,,
CR703,,记录7缓存不满50%警告,,
CR704,,记录7缓存上溢,,
CR705,,记录7执行中RUN中写入,,
CR708,,记录/跟踪7 记录/跟踪错误,,
CR709,,记录/跟踪7 存储卡无空间错误,,
CR710,,记录/跟踪7 软元件/触发设定异常,,
CR711,,跟踪7 文件保存触发监控,,
CR712,,跟踪7 数据获取完成,,
CR800,,记录/跟踪8 执行使能,,
CR801,,记录/跟踪8 运行中,,
CR802,,记录/跟踪8 文件写入结束,,
CR803,,记录8缓存不满50%警告,,
CR804,,记录8缓存上溢,,
CR805,,记录8执行中RUN中写入,,
CR808,,记录/跟踪8 记录/跟踪错误,,
CR809,,记录/跟踪8 存储卡无空间错误,,
CR810,,记录/跟踪8 软元件/触发设定异常,,
CR811,,跟踪8 文件保存触发监控,,
CR812,,跟踪8 数据获取完成,,
CR900,,记录/跟踪9 执行使能,,
CR901,,记录/跟踪9 运行中,,
CR902,,记录/跟踪9 文件写入结束,,
CR903,,记录9缓存不满50%警告,,
CR904,,记录9缓存上溢,,
CR905,,记录9执行中RUN中写入,,
CR908,,记录/跟踪9 记录/跟踪错误,,
CR909,,记录/跟踪9 存储卡无空间错误,,
CR910,,记录/跟踪9 软元件/触发设定异常,,
CR911,,跟踪9 文件保存触发监控,,
CR912,,跟踪9 数据获取完成,,
CR2002,,常时ON,,
CR2003,,常时OFF,,
CR2004,,10ms时钟脉冲,,
CR2005,,100ms时钟脉冲,,
CR2006,,1s时钟脉冲,,
CR2007,,运转开始时1次扫描OFF,,
CR2008,,运转开始时1次扫描ON,,
CR2009,,运算结果为负数,,
CR2010,,运算结果为零,,
CR2011,,运算结果为正数,,
CR2012,,运算执行错误,,
CR2101,,连接扩展装置 1,,
CR2102,,连接扩展装置 2,,
CR2201,,连接扩展单元 1 ,,
CR2202,,连接扩展单元 2 ,,
CR2203,,连接扩展单元 3,,
CR2204,,连接扩展单元 4,,
CR2205,,连接扩展单元 5,,
CR2206,,连接扩展单元 6,,
CR2207,,连接扩展单元 7,,
CR2208,,连接扩展单元 8,,
CR2300,,外部输出去能,,
CR2301,,外部输入刷新去能,,
CR2303,,恒定扫描时间运转,,
CR2304,,恒定扫描时间超出时1次扫描ON,,
CR2305,,CPU 单元输入时间常数设定,,
CR2307,,扫描时间最小值/最大值清除,,
CR2308,,END处理时间设定,,
CR2310,,日历定时器有,,
CR2311,,时间异常,,
CR2313,,VT传感器应用画面强制切换,,
CR2314,,项目密码认证禁止状态,,
CR2600,,INT R00000中断极性,,
CR2601,,INT R00000中断极性,,
CR2602,,INT R00001中断极性,,
CR2603,,INT R00001中断极性,,
CR2604,,INT R00002中断极性,,
CR2605,,INT R00002中断极性,,
CR2606,,INT R00003中断极性,,
CR2607,,INT R00003中断极性,,
CR2814,,ASCII转换消零设定,,
CR2815,,ASCII转换+符号省略,,
CR2900,,用户消息1显示,,
CR2901,,用户消息2显示,,
CR2915,,有访问窗盒,,
CR3000,,项目加载执行请求,,
CR3002,,项目保存执行请求,,
CR3004,,项目加载执行完成,,
CR3005,,项目加载执行失败,,
CR3006,,项目保存执行完成,,
CR3007,,项目保存执行失败,,
CR3210,,任意记录正在运行,,
CR3211,,存储卡正在使用,,
CR3212,,存储卡识别完成,,
CR3213,,有存储卡,,
CR3214,,存储卡正在执行指令,,
CR3215,,存储卡写保护,,
CR3300,,用户警报0,,
CR3301,,用户警报1,,
CR3302,,用户警报2,,
CR3303,,用户警报3,,
CR3304,,用户警报4,,
CR3305,,用户警报5,,
CR3306,,用户警报6,,
CR3307,,用户警报7,,
CR3308,,用户警报8,,
CR3309,,用户警报9,,
CR3310,,用户警报10,,
CR3311,,用户警报11,,
CR3312,,用户警报12,,
CR3313,,用户警报13,,
CR3314,,用户警报14,,
CR3315,,用户警报15,,
CR3400,,用户警报16,,
CR3401,,用户警报17,,
CR3402,,用户警报18,,
CR3403,,用户警报19,,
CR3404,,用户警报20,,
CR3405,,用户警报21,,
CR3406,,用户警报22,,
CR3407,,用户警报23,,
CR3408,,用户警报24,,
CR3409,,用户警报25,,
CR3410,,用户警报26,,
CR3411,,用户警报27,,
CR3412,,用户警报28,,
CR3413,,用户警报29,,
CR3414,,用户警报30,,
CR3415,,用户警报31,,
CR3500,,警报检测,,
CR3501,,警报日志设定,,
CR3502,,警报日志清除,,
CR3514,,HKEY指令多键去能,,
CR3515,,HKEY指令扫描结束,,
CR3600,,HKEY指令信息存储区域,,
CR3601,,HKEY指令信息存储区域,,
CR3602,,HKEY指令信息存储区域,,
CR3603,,HKEY指令信息存储区域,,
CR3604,,HKEY指令信息存储区域,,
CR3605,,HKEY指令信息存储区域,,
CR3606,,HKEY指令信息存储区域,,
CR3607,,HKEY指令信息存储区域,,
CR3608,,HKEY指令信息存储区域,,
CR3609,,HKEY指令信息存储区域,,
CR3610,,HKEY指令信息存储区域,,
CR3611,,HKEY指令信息存储区域,,
CR3612,,HKEY指令信息存储区域,,
CR3613,,HKEY指令信息存储区域,,
CR3614,,HKEY指令信息存储区域,,
CR3615,,HKEY指令信息存储区域,,
CR3700,,KV-D30 自定义开关1,,
CR3701,,KV-D30 自定义开关2,,
CR3702,,KV-D30 自定义开关3,,
CR3703,,KV-D30 自定义开关4,,
CR3704,,KV-D30 自定义指示灯1,,
CR3705,,KV-D30 自定义指示灯2,,
CR3706,,KV-D30 自定义指示灯3,,
CR3707,,KV-D30 自定义指示灯4,,
CR3708,,KV-D30 背光灯绿色ON,,
CR3709,,KV-D30 背光灯红色ON,,
CR3710,,KV-D30 系统消息显示语言,,
CR3711,,KV-D30 蜂鸣器ON,,
CR3712,,KV-D30 负/正设定,,
CR3713,,KV-D30 警报中断使能,,
CR3714,,KV-D30 页面切换执行,,
CR3715,,KV-D30 页面手动切换去能,,
CR3800,,KV-D30 外部输出0 ON,,
CR3801,,KV-D30 外部输出1 ON,,
CR3900,,清除严重错误日志,,
CR3901,,清除一般错误日志,,
CR3902,,最大严重错误日志,,
CR3903,,最大一般错误日志,,
CR3904,,RUN-PROG切换开关,,
CR3905,,正在发生严重错误,,
CR3906,,正在发生一般错误,,
CR3907,,清除电源ON日志,,
CR3908,,清除电源OFF日志,,
CR3909,,清除当前错误,,
CR4200,,CTH0用50ns内部时钟,,
CR4201,,CTH0用1us内部时钟,,
CR4202,,CTH0用10us内部时钟,,
CR4203,,CTH0用100us内部时钟,,
CR4205,,CTH0 有,,
CR4206,,CTH0上溢,,
CR4207,,CTH0变化方向,,
CR4208,,CTH0外部预置输入的设定,,
CR4209,,CTH0外部预置输入的设定,,
CR4210,,CTH0计数器方式选择,,
CR4211,,CTH0预置去能,,
CR4212,,CTH0内部允许继电器计数使能,,
CR4303,,CTC0 ON时CTH0自动复位,,
CR4304,,CTC0 比较器匹配输出去能,,
CR4305,,CTC0 比较器匹配输出OFF,,
CR4306,,CTC0 比较器匹配输出ON,,
CR4307,,CTC0 比较器匹配输出ON/OFF取反,,
CR4308,,CTC1 比较器匹配输出去能,,
CR4309,,CTC1 比较器匹配输出OFF,,
CR4310,,CTC1 比较器匹配输出ON,,
CR4311,,CTC1 比较器匹配输出ON/OFF取反,,
CR4312,,CTC1 ON时CTH0自动复位,,
CR4313,,CTH0计数输入方式选择,,
CR4314,,CTH0计数输入方式选择,,
CR4315,,CTH0计数输入方式选择,,
CR4400,,CTH1 50n内部时钟,,
CR4401,,CTH1 1μ内部时钟,,
CR4402,,CTH1 10μ内部时钟,,
CR4403,,CTH1 100μ内部时钟,,
CR4405,,CTH1 有,,
CR4406,,CTH1上溢,,
CR4407,,CTH1变化方向,,
CR4408,,CTH1外部预置输入的设定,,
CR4409,,CTH1外部预置输入的设定,,
CR4410,,CTH1计数器方式选择,,
CR4411,,CTH1预置去能,,
CR4412,,CTH1内部允许继电器计数使能,,
CR4503,,CTC2 ON时CTH1自动复位,,
CR4504,,CTC2 比较器匹配输出去能,,
CR4505,,CTC2 比较器匹配输出OFF,,
CR4506,,CTC2 比较器匹配输出ON,,
CR4507,,CTC2 比较器匹配输出ON/OFF取反,,
CR4508,,CTC3 比较器匹配输出去能,,
CR4509,,CTC3 比较器匹配输出OFF,,
CR4510,,CTC3 比较器匹配输出ON,,
CR4511,,CTC3 比较器匹配输出ON/OFF取反,,
CR4512,,CTC3 ON时CTH1自动复位,,
CR4513,,CTH1计数输入方式选择,,
CR4514,,CTH1计数输入方式选择,,
CR4515,,CTH1计数输入方式选择,,
CR4600,,CTH2 50n内部时钟,,
CR4601,,CTH2 1μ内部时钟,,
CR4602,,CTH2 10μ内部时钟,,
CR4603,,CTH2 100μ内部时钟,,
CR4605,,CTH2 有,,
CR4606,,CTH2上溢,,
CR4607,,CTH2变化方向,,
CR4608,,CTH2外部预置输入的设定,,
CR4609,,CTH2外部预置输入的设定,,
CR4610,,CTH2计数器方式选择,,
CR4611,,CTH2预置去能,,
CR4612,,CTH2内部允许继电器计数使能,,
CR4703,,CTC4 ON时CTH2自动复位,,
CR4704,,CTC4 比较器匹配输出去能,,
CR4705,,CTC4 比较器匹配输出OFF,,
CR4706,,CTC4 比较器匹配输出ON,,
CR4707,,CTC4 比较器匹配输出ON/OFF取反,,
CR4708,,CTC5 比较器匹配输出去能,,
CR4709,,CTC5 比较器匹配输出OFF,,
CR4710,,CTC5 比较器匹配输出ON,,
CR4711,,CTC5 比较器匹配输出ON/OFF取反,,
CR4712,,CTC5 ON时CTH2自动复位,,
CR4713,,CTH2计数输入方式选择,,
CR4714,,CTH2计数输入方式选择,,
CR4715,,CTH2计数输入方式选择,,
CR4800,,CTH3 50n内部时钟,,
CR4801,,CTH3 1μ内部时钟,,
CR4802,,CTH3 10μ内部时钟,,
CR4803,,CTH3 100μ内部时钟,,
CR4805,,CTH3 有,,
CR4806,,CTH3上溢,,
CR4807,,CTH3变化方向,,
CR4808,,CTH3外部预置输入的设定,,
CR4809,,CTH3外部预置输入的设定,,
CR4810,,CTH3计数器方式选择,,
CR4811,,CTH3预置去能,,
CR4812,,CTH3内部允许继电器计数使能,,
CR4903,,CTC6 ON时CTH3自动复位,,
CR4904,,CTC6 比较器匹配输出去能,,
CR4905,,CTC6 比较器匹配输出OFF,,
CR4906,,CTC6 比较器匹配输出ON,,
CR4907,,CTC6 比较器匹配输出ON/OFF取反,,
CR4908,,CTC7 比较器匹配输出去能,,
CR4909,,CTC7 比较器匹配输出OFF,,
CR4910,,CTC7 比较器匹配输出ON,,
CR4911,,CTC7 比较器匹配输出ON/OFF取反,,
CR4912,,CTC7 ON时CTH3自动复位,,
CR4913,,CTH3计数输入方式选择,,
CR4914,,CTH3计数输入方式选择,,
CR4915,,CTH3计数输入方式选择,,
CR5400,,CH0频率计数器运行,,
CR5401,,CH0频率计数器输入设定,,
CR5402,,CH0频率计数器输入设定,,
CR5403,,CH0频率计数器Hz/rpm切换,,
CR5404,,CH0频率计数器rpm测量法,,
CR5405,,CH0 频率计数器输入源切换法,,
CR5408,,CH0指定频率脉冲输出运行,,
CR5409,,CH0指定频率脉冲输出错误,,
CR5500,,CH1频率计数器运行,,
CR5501,,CH1频率计数器输入设定,,
CR5502,,CH1频率计数器输入设定,,
CR5503,,CH1频率计数器Hz/rpm切换,,
CR5504,,CH1频率计数器rpm测量法,,
CR5505,,CH1 频率计数器输入源切换法,,
CR5508,,CH1指定频率脉冲输出运行,,
CR5509,,CH1指定频率脉冲输出错误,,
CR5600,,CH2频率计数器运行,,
CR5601,,CH2频率计数器输入设定,,
CR5602,,CH2频率计数器输入设定,,
CR5603,,CH2频率计数器Hz/rpm切换,,
CR5604,,CH2频率计数器rpm测量法,,
CR5605,,CH2 频率计数器输入源切换法,,
CR5608,,CH2指定频率脉冲输出运行,,
CR5609,,CH2指定频率脉冲输出错误,,
CR5700,,CH3频率计数器运行,,
CR5701,,CH3频率计数器输入设定,,
CR5702,,CH3频率计数器输入设定,,
CR5703,,CH3频率计数器Hz/rpm切换,,
CR5704,,CH3频率计数器rpm测量法,,
CR5705,,CH3 频率计数器输入源切换法,,
CR5708,,CH3指定频率脉冲输出运行,,
CR5709,,CH3指定频率脉冲输出错误,,
CR6000,,Port0 通信就绪,,
CR6001,,Port0 发送完成,,
CR6002,,Port0 接收数据读取请求,,
CR6003,,Port0 处理错误,,
CR6004,,Port0 通信错误,,
CR6005,,Port0 顺序清除完成,,
CR6006,,Port0 设定数据错误,,
CR6007,,Port0 break信号发送中,,
CR6100,,Port0 通信使能,,
CR6101,,Port0 发送请求,,
CR6102,,Port0 接收数据读取完成,,
CR6103,,Port0 默认设定请求,,
CR6105,,Port0 顺序清除请求,,
CR6107,,Port0 break信号发送请求,,
CR6600,,Port1 站号设定请求,,
CR6602,,Port1 通信设定更改请求,,
CR6700,,Port1 站号设定完成,,
CR6701,,Port1 站号设定失败,,
CR6702,,Port1 通信设定更改完成,,
CR6708,,Port1 ER 状态,,
CR6710,,Port1 DR 状态,,
CR6711,,Port1 RS 状态,,
CR6712,,Port1 CS 状态,,
CR7201,,Port2 命令发送请求,,
CR7204,,Port2 通信设定更改请求,,
CR7301,,Port2 执行完成,,
CR7302,,Port2 执行失败,,
CR7303,,Port2 执行中,,
CR7304,,Port2 通信设定更改完成,,
CR7308,,Port2 ER 状态,,
CR7310,,Port2 DR 状态,,
CR7311,,Port2 RS 状态,,
CR7312,,Port2 CS 状态,,
CR8000,,轴 1 强制停止,,
CR8001,,轴 1 减速停止,,
CR8002,,轴 1 错误清除,,
CR8003,,轴 1 警告清除,,
CR8004,,轴 1 当前坐标更改请求,,
CR8005,,轴 1 运转速度更改请求,,
CR8006,,轴 1 目标坐标更改请求,,
CR8012,,轴 1 限位开关顺时针方向输入,,
CR8013,,轴 1 限位开关逆时针方向输入,,
CR8014,,轴 1 原点传感器输入,,
CR8015,,轴 1 停止传感器输入,,
CR8100,,轴 2 强制停止,,
CR8101,,轴 2 减速停止,,
CR8102,,轴 2 错误清除,,
CR8103,,轴 2 警告清除,,
CR8104,,轴 2 当前坐标更改请求,,
CR8105,,轴 2 运转速度更改请求,,
CR8106,,轴 2 目标坐标更改请求,,
CR8112,,轴 2 限位开关顺时针方向输入,,
CR8113,,轴 2 限位开关逆时针方向输入,,
CR8114,,轴 2 原点传感器输入,,
CR8115,,轴 2 停止传感器输入,,
CR8200,,轴 3 强制停止,,
CR8201,,轴 3 减速停止,,
CR8202,,轴 3 错误清除,,
CR8203,,轴 3 警告清除,,
CR8204,,轴 3 当前坐标更改请求,,
CR8205,,轴 3 运转速度更改请求,,
CR8206,,轴 3 目标坐标更改请求,,
CR8212,,轴 3 限位开关顺时针方向输入,,
CR8213,,轴 3 限位开关逆时针方向输入,,
CR8214,,轴 3 原点传感器输入,,
CR8215,,轴 3 停止传感器输入,,
CR8300,,轴 4 强制停止,,
CR8301,,轴 4 减速停止,,
CR8302,,轴 4 错误清除,,
CR8303,,轴 4 警告清除,,
CR8304,,轴 4 当前坐标更改请求,,
CR8305,,轴 4 运转速度更改请求,,
CR8306,,轴 4 目标坐标更改请求,,
CR8312,,轴 4 限位开关顺时针方向输入,,
CR8313,,轴 4 限位开关逆时针方向输入,,
CR8314,,轴 4 原点传感器输入,,
CR8315,,轴 4 停止传感器输入,,
CR8400,,轴 1 脉冲输出中,,
CR8401,,轴 1 定位完成继电器,,
CR8402,,轴 1 错误,,
CR8403,,轴 1 警告,,
CR8404,,轴 1 原点复归动作中,,
CR8405,,轴 1 原点复归完成,,
CR8414,,轴 1 有,,
CR8415,,轴 1 比较器 2 匹配继电器,,
CR8500,,轴 2 脉冲输出中,,
CR8501,,轴 2 定位完成继电器,,
CR8502,,轴 2 错误,,
CR8503,,轴 2 警告,,
CR8504,,轴 2 原点复归动作中,,
CR8505,,轴 2 原点复归完成,,
CR8514,,轴 2 有,,
CR8515,,轴 2 比较器 2 匹配继电器,,
CR8600,,轴 3 脉冲输出中,,
CR8601,,轴 3 定位完成继电器,,
CR8602,,轴 3 错误,,
CR8603,,轴 3 警告,,
CR8604,,轴 3 原点复归动作中,,
CR8605,,轴 3 原点复归完成,,
CR8614,,轴 3 有,,
CR8615,,轴 3 比较器 2 匹配继电器,,
CR8700,,轴 4 脉冲输出中,,
CR8701,,轴 4 定位完成继电器,,
CR8702,,轴 4 错误,,
CR8703,,轴 4 警告,,
CR8704,,轴 4 原点复归动作中,,
